venue_name,year,format,batting_sr,batting_avg,boundary_%,bowling_econ,bowling_avg,bowling_sr,runs,balls,wickets,fours,sixes,matches,innings_count
Pallekele International Cricket Stadium,2011,ODI,85.22,30.48,45.69,5.11,30.48,35.77,1707,2003,56,156,26,4,8
Pallekele International Cricket Stadium,2011,T20,138.96,23.0,56.67,8.34,23.0,16.55,667,480,29,63,21,2,4
Pallekele International Cricket Stadium,2011,Test,48.39,39.22,47.67,2.9,39.22,81.04,902,1864,23,100,5,1,3
Pallekele International Cricket Stadium,2012,ODI,85.48,34.07,40.62,5.13,34.07,39.85,2078,2431,61,187,16,5,10
Pallekele International Cricket Stadium,2012,T20,132.79,25.94,54.41,7.97,25.94,19.53,3268,2461,126,296,99,11,26
Pallekele International Cricket Stadium,2012,Test,52.13,35.56,44.82,3.13,35.56,68.22,1138,2183,32,123,3,1,4
Pallekele International Cricket Stadium,2013,ODI,86.07,30.07,44.2,5.16,30.07,34.93,1353,1572,45,121,19,3,6
Pallekele International Cricket Stadium,2013,T20,142.18,31.62,49.4,8.53,31.62,22.24,664,467,21,55,18,2,4
Pallekele International Cricket Stadium,2014,ODI,85.39,27.31,41.97,5.12,27.31,31.98,1420,1663,52,131,12,3,6
Pallekele International Cricket Stadium,2015,ODI,96.1,32.03,43.5,5.77,32.03,33.33,961,1000,30,85,13,2,4
Pallekele International Cricket Stadium,2015,T20,167.36,30.77,66.0,10.04,30.77,18.38,400,239,13,33,22,1,2
Pallekele International Cricket Stadium,2015,Test,55.83,36.0,45.79,3.35,36.0,64.48,1188,2128,33,130,4,1,4
Pallekele International Cricket Stadium,2016,ODI,78.8,26.27,37.56,4.73,26.27,33.33,394,500,15,34,2,1,2
Pallekele International Cricket Stadium,2016,T20,183.75,36.75,64.4,11.02,36.75,20.0,441,240,12,41,20,1,2
Pallekele International Cricket Stadium,2016,Test,46.99,20.85,45.08,2.82,20.85,44.38,834,1775,40,88,4,1,4
Pallekele International Cricket Stadium,2017,ODI,79.33,32.21,40.8,4.76,32.21,40.61,902,1137,28,74,12,2,4
Pallekele International Cricket Stadium,2017,Test,57.03,26.77,46.82,3.42,26.77,46.93,803,1408,30,82,8,1,3
Pallekele International Cricket Stadium,2018,ODI,113.37,34.24,50.41,6.8,34.24,30.2,1849,1631,54,167,44,4,8
Pallekele International Cricket Stadium,2018,Test,60.5,30.25,37.85,3.63,30.25,50.0,1210,2000,40,95,13,1,4
Pallekele International Cricket Stadium,2019,T20,128.51,21.14,43.69,7.71,21.14,16.45,888,691,42,58,26,3,6
Pallekele International Cricket Stadium,2020,ODI,101.33,32.0,42.76,6.08,32.0,31.58,608,600,19,53,8,1,2
Pallekele International Cricket Stadium,2020,T20,148.8,29.57,54.71,8.93,29.57,19.87,680,457,23,57,24,2,4
Pallekele International Cricket Stadium,2021,Test,55.22,46.3,46.62,3.31,46.3,83.85,2454,4444,53,265,14,2,7
Pallekele International Cricket Stadium,2022,ODI,85.87,28.36,40.68,5.15,28.36,33.02,3658,4260,129,306,44,8,16
Pallekele International Cricket Stadium,2022,T20,147.7,32.09,58.92,8.86,32.09,21.73,353,239,11,34,12,1,2
Pallekele International Cricket Stadium,2023,ODI,81.41,27.77,43.21,4.88,27.77,34.11,972,1194,35,84,14,3,5
Pallekele International Cricket Stadium,2024,ODI,92.82,35.77,51.16,5.57,35.77,38.53,1681,1811,47,167,32,5,9
Pallekele International Cricket Stadium,2024,T20,141.63,18.85,58.56,8.5,18.85,13.31,905,639,48,98,23,3,8
Pallekele International Cricket Stadium,2025,ODI,87.55,27.71,52.23,5.25,27.71,31.65,471,538,17,57,3,1,2
Pallekele International Cricket Stadium,2025,T20,133.76,39.12,53.67,8.03,39.12,29.25,313,234,8,24,12,1,2
Pembroke Cricket Club,2018,T20,126.25,37.88,51.49,7.58,37.88,30.0,303,240,8,33,4,1,2
Pembroke Cricket Club,2022,T20,108.85,20.03,47.36,6.53,20.03,18.4,701,644,35,74,6,3,6
Pembroke Cricket Club,2024,T20,137.61,33.32,54.66,8.26,33.32,24.21,633,460,19,73,9,2,4
Pembroke Cricket Club,2025,T20,118.54,21.87,50.3,7.11,21.87,18.45,831,701,38,97,5,3,6
Perth Stadium,2018,ODI,82.67,23.85,44.64,4.96,23.85,28.85,811,981,34,71,13,2,4
Perth Stadium,2018,Test,45.46,24.8,43.15,2.73,24.8,54.55,992,2182,40,101,4,1,4
Perth Stadium,2019,T20,112.57,26.88,50.23,6.75,26.88,23.88,215,191,8,18,6,1,2
Perth Stadium,2019,Test,48.07,24.87,47.42,2.88,24.87,51.74,970,2018,39,109,4,1,4
Perth Stadium,2022,T20,126.14,21.15,49.79,7.57,21.15,16.76,1438,1140,68,113,44,5,10
Perth Stadium,2022,Test,58.34,51.7,42.55,3.5,51.7,88.63,1396,2393,27,132,11,1,4
Perth Stadium,2023,Test,58.28,30.86,47.41,3.5,30.86,52.94,1080,1853,35,116,8,1,4
Perth Stadium,2024,ODI,80.4,23.58,41.7,4.82,23.58,29.33,283,352,12,22,5,1,2
Perth Stadium,2024,T20,167.92,36.64,68.49,10.07,36.64,21.82,403,240,11,36,22,1,2
Perth Stadium,2024,Test,55.47,27.19,38.61,3.33,27.19,49.03,979,1765,36,75,13,1,4
Perth Stadium,2025,ODI,94.35,22.25,50.94,5.66,22.25,23.58,267,283,12,19,10,1,2
Peter Burge Oval,2014,ODI,78.49,27.13,28.85,4.71,27.13,34.57,624,795,23,42,2,2,4
Pierre Werner Cricket Ground,2020,T20,117.64,20.66,52.66,7.06,20.66,17.56,847,720,41,74,25,3,6
Pierre Werner Cricket Ground,2025,T20,118.21,20.66,30.11,7.09,20.66,17.48,1694,1433,82,99,19,7,14
Pokhara Rangasala,2019,T20,82.9,9.81,57.28,4.97,9.81,11.83,412,497,42,53,4,4,8
Prairie View Cricket Complex,2024,T20,133.21,24.86,56.88,7.99,24.86,18.66,2138,1605,86,178,84,7,14
Providence Stadium,2007,ODI,78.15,25.99,37.14,4.69,25.99,33.26,2547,3259,98,184,35,6,12
Providence Stadium,2008,Test,49.98,37.46,38.75,3.0,37.46,74.94,1311,2623,35,121,4,1,4
Providence Stadium,2009,ODI,87.41,31.91,34.48,5.24,31.91,36.5,1021,1168,32,76,8,2,4
Providence Stadium,2010,ODI,77.57,30.67,36.96,4.65,30.67,39.53,920,1186,30,64,14,2,4
Providence Stadium,2010,T20,113.59,17.46,42.46,6.82,17.46,15.37,1187,1045,68,69,38,6,12
Providence Stadium,2011,ODI,71.72,27.9,38.71,4.3,27.9,38.9,279,389,10,21,4,1,2
Providence Stadium,2011,Test,40.09,17.9,36.59,2.41,17.9,44.65,716,1786,40,61,3,1,4
Providence Stadium,2013,ODI,66.11,20.24,36.32,3.97,20.24,30.62,749,1133,37,50,12,2,4
Providence Stadium,2016,ODI,66.18,19.24,35.21,3.97,19.24,29.08,943,1425,49,62,14,3,6
Providence Stadium,2017,ODI,91.52,40.41,44.42,5.49,40.41,44.15,1576,1722,39,124,34,3,6
Providence Stadium,2018,ODI,87.64,36.17,41.75,5.26,36.17,41.28,1049,1197,29,69,27,2,4
Providence Stadium,2018,T20,109.21,17.48,46.97,6.55,17.48,16.01,2657,2433,152,258,36,11,22
Providence Stadium,2019,ODI,69.23,54.0,48.15,4.15,54.0,78.0,54,78,1,2,3,1,1
Providence Stadium,2019,T20,89.29,16.67,39.05,5.36,16.67,18.67,717,803,43,40,20,4,8
Providence Stadium,2021,T20,132.33,27.08,54.55,7.94,27.08,20.46,352,266,13,21,18,3,4
Providence Stadium,2022,ODI,64.77,21.92,41.28,3.89,21.92,33.85,877,1354,40,74,11,3,6
Providence Stadium,2022,T20,144.35,33.2,53.01,8.66,33.2,23.0,332,230,10,20,16,1,2
Providence Stadium,2023,T20,136.96,27.39,59.05,8.22,27.39,20.0,630,460,23,51,28,2,4
Providence Stadium,2024,T20,104.94,14.74,47.48,6.3,14.74,14.05,914,871,62,71,25,4,8
Providence Stadium,2024,Test,52.8,19.3,47.67,3.17,19.3,36.55,772,1462,40,80,8,1,4
Pukekura Park,2018,T20,111.25,19.07,41.2,6.68,19.07,17.14,267,240,14,20,5,1,2
Queen's Park Oval,2004,ODI,59.38,28.5,35.09,3.56,28.5,48.0,57,96,2,5,0,1,1
Queen's Park Oval,2005,ODI,118.72,27.9,40.86,7.12,27.9,23.5,279,235,10,21,5,1,2
Queen's Park Oval,2006,ODI,79.75,31.87,37.66,4.78,31.87,39.96,1689,2118,53,135,16,4,8
Queen's Park Oval,2007,ODI,82.87,27.39,43.82,4.97,27.39,33.05,2410,2908,88,189,50,6,12
Queen's Park Oval,2008,ODI,78.15,29.5,44.07,4.69,29.5,37.75,708,906,24,57,14,2,4
Queen's Park Oval,2008,Test,64.01,32.18,50.46,3.84,32.18,50.26,1094,1709,34,135,2,1,4
Queen's Park Oval,2009,T20,109.42,17.43,40.98,6.57,17.43,15.93,244,223,14,22,2,1,2
Queen's Park Oval,2009,Test,54.36,48.03,39.28,3.26,48.03,88.37,1441,2651,30,134,5,1,4
Queen's Park Oval,2010,ODI,84.78,33.8,32.74,5.09,33.8,39.87,507,598,15,31,7,1,2
Queen's Park Oval,2010,T20,76.99,10.82,30.43,4.62,10.82,14.06,184,239,17,8,4,1,2
Queen's Park Oval,2010,Test,49.77,28.03,40.92,2.99,28.03,56.32,953,1915,34,81,11,1,4
Queen's Park Oval,2011,ODI,79.74,31.63,36.3,4.78,31.63,39.67,854,1071,27,52,17,2,4
Queen's Park Oval,2011,T20,125.83,27.45,50.99,7.55,27.45,21.82,302,240,11,22,11,1,2
Queen's Park Oval,2012,Test,41.65,26.03,45.84,2.5,26.03,62.5,781,1875,30,82,5,1,4
Queen's Park Oval,2013,ODI,79.06,22.88,44.9,4.74,22.88,28.94,1510,1910,66,123,31,4,8
Queen's Park Oval,2014,Test,48.87,36.9,52.57,2.93,36.9,75.5,1107,2265,30,120,17,1,4
Queen's Park Oval,2016,Test,46.97,31.0,51.61,2.82,31.0,66.0,62,132,2,8,0,1,1
Queen's Park Oval,2017,ODI,94.95,51.0,42.58,5.7,51.0,53.71,714,752,14,58,12,2,3
Queen's Park Oval,2017,T20,115.23,19.68,54.13,6.91,19.68,17.08,787,683,40,60,31,3,6
Queen's Park Oval,2018,Test,47.85,29.94,44.27,2.87,29.94,62.57,1048,2190,35,104,8,1,4
Queen's Park Oval,2019,ODI,102.93,35.18,49.34,6.18,35.18,34.18,985,957,28,87,23,2,4
Queen's Park Oval,2022,ODI,101.78,39.95,47.81,6.11,39.95,39.25,1598,1570,40,122,46,3,6
Queen's Park Oval,2023,Test,52.84,39.58,46.53,3.17,39.58,74.92,950,1798,24,94,11,1,4
Queen's Park Oval,2024,Test,54.49,34.43,46.06,3.27,34.43,63.18,964,1769,28,93,12,1,4
Queens Sports Club,2003,ODI,77.82,28.76,44.75,4.67,28.76,36.96,1323,1700,46,130,12,4,7
Queens Sports Club,2003,Test,53.14,27.25,52.48,3.19,27.25,51.28,1090,2051,40,125,12,1,4
Queens Sports Club,2004,ODI,76.19,30.88,38.61,4.57,30.88,40.54,803,1054,26,64,9,2,4
Queens Sports Club,2005,Test,58.86,32.33,57.94,3.53,32.33,54.93,1940,3296,60,257,16,2,6
Queens Sports Club,2007,ODI,75.84,30.41,41.27,4.55,30.41,40.1,882,1163,29,73,12,2,4
Queens Sports Club,2009,ODI,94.27,34.63,40.35,5.66,34.63,36.74,2632,2792,76,186,53,5,10
Queens Sports Club,2010,ODI,93.17,39.27,35.34,5.59,39.27,42.15,1296,1391,33,83,21,3,6
Queens Sports Club,2011,ODI,87.58,34.4,43.55,5.26,34.4,39.28,1961,2239,57,170,29,4,8
Queens Sports Club,2011,Test,48.8,34.21,50.06,2.93,34.21,70.1,2429,4977,71,262,28,2,8
Queens Sports Club,2013,ODI,80.05,30.43,42.67,4.8,30.43,38.01,2039,2547,67,174,29,5,10
Queens Sports Club,2013,T20,131.94,21.79,49.68,7.92,21.79,16.52,632,479,29,59,13,2,4
Queens Sports Club,2014,ODI,82.38,28.57,42.62,4.94,28.57,34.67,1314,1595,46,107,22,3,6
Queens Sports Club,2016,ODI,86.81,30.1,39.87,5.21,30.1,34.67,1896,2184,63,147,28,5,9
Queens Sports Club,2016,Test,52.56,43.79,48.84,3.15,43.79,83.31,2277,4332,52,266,8,2,7
Queens Sports Club,2017,Test,45.04,31.97,41.36,2.7,31.97,70.99,2142,4756,67,193,19,2,7
Queens Sports Club,2018,ODI,85.21,31.14,43.31,5.11,31.14,36.55,3519,4130,113,288,62,8,16
Queens Sports Club,2021,ODI,53.28,11.23,35.62,3.2,11.23,21.08,146,274,13,13,0,1,2
Queens Sports Club,2022,T20,116.88,19.77,43.98,7.01,19.77,16.92,4093,3502,207,315,90,15,30
Queens Sports Club,2023,ODI,92.56,28.31,44.52,5.55,28.31,30.58,4614,4985,163,419,63,10,20
Queens Sports Club,2023,Test,51.61,31.12,43.83,3.1,31.12,60.3,1743,3377,56,170,14,2,7
Queens Sports Club,2024,ODI,87.73,25.36,56.53,5.26,25.36,28.9,1065,1214,42,116,23,3,6
Queens Sports Club,2024,T20,116.93,16.82,53.05,7.02,16.82,14.38,656,561,39,66,14,3,6
Queens Sports Club,2025,ODI,70.74,27.64,30.19,4.24,27.64,39.07,1603,2266,58,121,0,4,8
Queens Sports Club,2025,T20,142.22,27.27,52.51,8.53,27.27,19.18,1691,1189,62,159,42,5,10
Queens Sports Club,2025,Test,61.5,30.11,48.97,3.69,30.11,48.96,4787,7784,159,520,44,5,18
Queenstown Events Centre,2006,ODI,73.19,25.25,39.11,4.39,25.25,34.5,404,552,16,32,5,1,2
Queenstown Events Centre,2007,ODI,71.48,18.8,59.57,4.29,18.8,26.3,188,263,10,19,6,1,2
Queenstown Events Centre,2008,ODI,60.28,25.8,32.56,3.62,25.8,42.8,129,214,5,9,1,1,1
Queenstown Events Centre,2011,ODI,119.23,,70.97,7.15,,,31,26,0,4,1,1,1
Queenstown Events Centre,2014,ODI,161.51,45.22,68.8,9.69,45.22,28.0,407,252,9,31,26,1,2
R. Premadasa International Cricket Stadium,2004,ODI,75.41,26.95,34.44,4.52,26.95,35.73,2021,2680,75,156,12,5,10
R. Premadasa International Cricket Stadium,2005,ODI,71.99,24.65,38.19,4.32,24.65,34.24,419,582,17,37,2,1,2
R. Premadasa International Cricket Stadium,2005,Test,58.97,22.21,39.44,3.54,22.21,37.66,644,1092,29,62,1,1,3
R. Premadasa International Cricket Stadium,2006,ODI,55.76,19.38,25.38,3.35,19.38,34.75,465,834,24,25,3,2,3
R. Premadasa International Cricket Stadium,2007,ODI,69.32,19.84,31.26,4.16,19.84,28.62,1369,1975,69,101,4,4,8
R. Premadasa International Cricket Stadium,2008,ODI,76.13,22.56,37.07,4.57,22.56,29.64,1241,1630,55,100,10,3,6
R. Premadasa International Cricket Stadium,2009,ODI,88.84,30.12,39.39,5.33,30.12,33.91,4880,5493,162,419,41,10,20
R. Premadasa International Cricket Stadium,2009,T20,130.58,22.44,48.3,7.83,22.44,17.18,1234,945,55,104,30,4,8
R. Premadasa International Cricket Stadium,2010,Test,54.74,31.77,47.5,3.28,31.77,58.05,699,1277,22,71,8,1,4
R. Premadasa International Cricket Stadium,2011,ODI,75.54,27.45,40.38,4.53,27.45,36.34,3239,4288,118,297,20,9,17
R. Premadasa International Cricket Stadium,2012,ODI,86.05,35.6,35.88,5.16,35.6,41.37,2029,2358,57,152,20,5,9
R. Premadasa International Cricket Stadium,2012,T20,117.86,21.42,49.9,7.07,21.42,18.18,4092,3472,191,347,109,16,31
R. Premadasa International Cricket Stadium,2013,ODI,86.25,29.6,45.09,5.17,29.6,34.33,1273,1476,43,127,11,3,6
R. Premadasa International Cricket Stadium,2013,T20,92.26,14.79,37.53,5.54,14.79,16.03,858,930,58,58,15,4,8
R. Premadasa International Cricket Stadium,2013,Test,49.95,30.64,33.63,3.0,30.64,61.33,1011,2024,33,73,8,1,4
R. Premadasa International Cricket Stadium,2014,ODI,92.73,35.1,38.49,5.56,35.1,37.85,2562,2763,73,197,33,5,10
R. Premadasa International Cricket Stadium,2015,ODI,96.2,32.22,40.18,5.77,32.22,33.49,1772,1842,55,127,34,4,8
R. Premadasa International Cricket Stadium,2015,T20,115.86,21.41,46.45,6.95,21.41,18.48,1563,1349,73,126,37,6,12
R. Premadasa International Cricket Stadium,2016,ODI,73.48,24.26,37.0,4.41,24.26,33.01,1989,2707,82,160,16,5,10
R. Premadasa International Cricket Stadium,2016,T20,113.66,17.2,44.19,6.82,17.2,15.13,258,227,15,21,5,1,2
R. Premadasa International Cricket Stadium,2017,ODI,93.47,36.52,45.7,5.61,36.52,39.07,1059,1133,29,100,14,2,4
R. Premadasa International Cricket Stadium,2017,T20,138.31,24.72,49.59,8.3,24.72,17.87,964,697,39,88,21,3,6
R. Premadasa International Cricket Stadium,2017,Test,58.45,40.83,36.6,3.51,40.83,69.86,1470,2515,36,121,9,1,4
R. Premadasa International Cricket Stadium,2018,ODI,101.44,27.82,51.85,6.09,27.82,27.42,918,905,33,95,16,2,4
R. Premadasa International Cricket Stadium,2018,T20,139.33,24.29,55.9,8.36,24.29,17.44,2891,2075,119,236,112,9,18
R. Premadasa International Cricket Stadium,2019,ODI,90.76,31.55,41.67,5.45,31.55,34.77,1483,1634,47,138,11,3,6
R. Premadasa International Cricket Stadium,2021,ODI,91.6,30.45,40.03,5.5,30.45,33.24,2923,3191,96,246,31,6,12
R. Premadasa International Cricket Stadium,2021,T20,111.15,21.87,38.63,6.67,21.87,19.67,1465,1318,67,101,27,6,12
R. Premadasa International Cricket Stadium,2022,ODI,84.41,30.19,41.72,5.06,30.19,35.77,1419,1681,47,124,16,3,6
R. Premadasa International Cricket Stadium,2022,T20,119.63,19.69,49.22,7.18,19.69,16.46,512,428,26,45,12,2,4
R. Premadasa International Cricket Stadium,2023,ODI,87.19,27.08,44.24,5.23,27.08,31.05,2491,2857,92,211,43,6,12
R. Premadasa International Cricket Stadium,2024,ODI,80.52,23.06,45.55,4.83,23.06,28.64,2191,2721,95,191,39,6,12
R. Premadasa International Cricket Stadium,2024,T20,128.46,23.09,54.21,7.71,23.09,17.97,808,629,35,81,19,3,6
R. Premadasa International Cricket Stadium,2025,ODI,85.09,26.55,48.11,5.11,26.55,31.21,7886,9268,297,785,109,21,39
R. Premadasa International Cricket Stadium,2025,T20,121.0,29.44,46.04,7.26,29.44,24.33,265,219,9,14,11,1,2
"Rajiv Gandhi International Stadium, Uppal",2005,ODI,84.49,35.79,46.71,5.07,35.79,42.36,501,593,14,51,5,1,2
"Rajiv Gandhi International Stadium, Uppal",2007,ODI,90.96,31.35,46.15,5.46,31.35,34.47,533,586,17,48,9,1,2
"Rajiv Gandhi International Stadium, Uppal",2009,ODI,116.56,49.79,50.5,6.99,49.79,42.71,697,598,14,55,22,1,2
"Rajiv Gandhi International Stadium, Uppal",2010,Test,53.97,47.79,49.78,3.24,47.79,88.54,1338,2479,28,141,17,1,4
"Rajiv Gandhi International Stadium, Uppal",2011,ODI,91.68,27.88,39.66,5.5,27.88,30.41,474,517,17,38,6,1,2
"Rajiv Gandhi International Stadium, Uppal",2012,Test,45.98,25.37,45.99,2.76,25.37,55.17,761,1655,30,83,3,1,3
"Rajiv Gandhi International Stadium, Uppal",2013,Test,47.41,30.03,56.03,2.84,30.03,63.34,871,1837,29,110,8,1,3
"Rajiv Gandhi International Stadium, Uppal",2014,ODI,87.75,34.79,42.3,5.26,34.79,39.64,487,555,14,44,5,1,2
"Rajiv Gandhi International Stadium, Uppal",2017,Test,58.43,49.47,51.35,3.51,49.47,84.67,1484,2540,30,171,13,1,4
"Rajiv Gandhi International Stadium, Uppal",2018,Test,54.19,29.33,49.09,3.25,29.33,54.13,880,1624,30,96,8,1,4
"Rajiv Gandhi International Stadium, Uppal",2019,ODI,80.68,43.27,51.68,4.84,43.27,53.64,476,590,11,54,5,1,2
"Rajiv Gandhi International Stadium, Uppal",2019,T20,179.31,46.22,61.06,10.76,46.22,25.78,416,232,9,23,27,1,2
"Rajiv Gandhi International Stadium, Uppal",2022,T20,156.07,33.91,63.81,9.36,33.91,21.73,373,239,11,28,21,1,2
"Rajiv Gandhi International Stadium, Uppal",2023,ODI,104.64,35.46,52.84,6.28,35.46,33.88,2411,2304,68,230,59,4,8
"Rajiv Gandhi International Stadium, Uppal",2024,T20,192.08,35.46,72.02,11.52,35.46,18.46,461,240,13,44,26,1,2
"Rajiv Gandhi International Stadium, Uppal",2024,Test,60.88,32.6,47.55,3.65,32.6,53.55,1304,2142,40,134,14,1,4
Rangiri Dambulla International Stadium,2003,ODI,56.97,19.07,36.22,3.42,19.07,33.47,1430,2510,75,107,15,5,10
Rangiri Dambulla International Stadium,2004,ODI,80.6,34.15,31.14,4.84,34.15,42.37,1400,1737,41,97,8,3,6
Rangiri Dambulla International Stadium,2005,ODI,73.63,26.33,44.3,4.42,26.33,35.77,790,1073,30,77,7,2,4
Rangiri Dambulla International Stadium,2007,ODI,76.39,23.49,30.66,4.58,23.49,30.74,822,1076,35,57,4,2,4
Rangiri Dambulla International Stadium,2008,ODI,60.59,19.93,39.79,3.64,19.93,32.9,578,954,29,53,3,2,4
Rangiri Dambulla International Stadium,2009,ODI,80.48,32.77,39.35,4.83,32.77,40.71,1835,2280,56,158,15,4,8
Rangiri Dambulla International Stadium,2010,ODI,83.64,27.39,43.4,5.02,27.39,32.75,5724,6844,209,525,64,14,27
Rangiri Dambulla International Stadium,2013,ODI,67.3,22.24,46.41,4.04,22.24,33.05,1379,2049,62,136,16,4,8
Rangiri Dambulla International Stadium,2014,ODI,67.99,15.85,47.57,4.08,15.85,23.31,206,303,13,23,1,1,2
Rangiri Dambulla International Stadium,2015,ODI,89.86,42.83,47.86,5.39,42.83,47.67,514,572,12,48,9,1,2
Rangiri Dambulla International Stadium,2016,ODI,79.71,21.6,43.39,4.78,21.6,27.1,1037,1301,48,99,9,3,6
Rangiri Dambulla International Stadium,2017,ODI,100.15,36.25,47.05,6.01,36.25,36.19,1305,1303,36,131,15,3,5
Rangiri Dambulla International Stadium,2018,ODI,81.9,26.46,48.18,4.91,26.46,32.31,2117,2585,80,228,18,6,11
Rangiri Dambulla International Stadium,2022,T20,110.9,24.94,52.52,6.65,24.94,22.48,773,697,31,94,5,3,6
Rangiri Dambulla International Stadium,2024,ODI,108.95,35.64,53.31,6.54,35.64,32.71,499,458,14,56,7,1,2
Rangiri Dambulla International Stadium,2024,T20,112.78,21.74,52.64,6.77,21.74,19.28,5023,4454,231,538,82,20,40
Rangiri Dambulla International Stadium,2025,T20,127.83,15.94,47.23,7.67,15.94,12.47,271,212,17,17,10,1,2
Rawalpindi Cricket Stadium,2003,ODI,68.06,28.58,32.48,4.08,28.58,42.0,1515,2226,53,114,6,4,8
Rawalpindi Cricket Stadium,2004,ODI,95.44,29.59,46.62,5.73,29.59,31.0,858,899,29,88,8,2,4
Rawalpindi Cricket Stadium,2004,Test,58.58,35.63,59.68,3.51,35.63,60.83,1069,1825,30,152,5,1,3
Rawalpindi Cricket Stadium,2005,ODI,67.67,22.56,38.92,4.06,22.56,33.33,406,600,18,35,3,1,2
Rawalpindi Cricket Stadium,2006,ODI,95.68,40.85,50.47,5.74,40.85,42.69,531,555,13,61,4,1,2
Rawalpindi Cricket Stadium,2019,Test,55.89,70.0,51.07,3.35,70.0,125.25,560,1002,8,70,1,1,2
Rawalpindi Cricket Stadium,2020,ODI,89.51,30.84,49.37,5.37,30.84,34.45,1511,1688,49,152,23,3,8
Rawalpindi Cricket Stadium,2020,T20,128.51,28.1,54.8,7.71,28.1,21.87,843,656,30,84,21,3,6
Rawalpindi Cricket Stadium,2020,Test,52.61,28.2,55.32,3.16,28.2,53.6,846,1608,30,108,6,1,3
Rawalpindi Cricket Stadium,2021,Test,46.59,26.12,56.84,2.8,26.12,56.08,1045,2243,40,138,7,1,4
Rawalpindi Cricket Stadium,2022,Test,64.13,57.94,53.54,3.85,57.94,90.35,2955,4608,51,343,35,2,7
Rawalpindi Cricket Stadium,2023,ODI,106.01,62.6,44.73,6.36,62.6,59.05,1252,1181,20,113,18,2,4
Rawalpindi Cricket Stadium,2023,T20,157.88,39.36,59.17,9.47,39.36,24.93,551,349,14,59,15,2,3
Rawalpindi Cricket Stadium,2024,T20,130.68,24.59,55.08,7.84,24.59,18.82,541,414,22,52,15,3,5
Rawalpindi Cricket Stadium,2024,Test,58.13,31.23,40.53,3.49,31.23,53.73,2842,4889,91,231,38,3,12
Rawalpindi Cricket Stadium,2025,ODI,82.5,34.0,44.12,4.95,34.0,41.21,476,577,14,42,7,1,2
Rawalpindi Cricket Stadium,2025,T20,145.41,17.53,58.86,8.72,17.53,12.05,333,229,19,34,10,1,2
Rawalpindi Cricket Stadium,2025,Test,53.53,29.62,40.3,3.21,29.62,55.34,948,1771,32,76,13,1,4
Reforma Athletic Club,2021,T20,64.01,10.28,30.4,3.84,10.28,16.06,329,514,32,25,0,3,6
Reforma Athletic Club,2024,T20,84.68,10.87,17.18,5.08,10.87,12.83,326,385,30,14,0,2,4
Reliance Cricket Ground,2007,ODI,94.91,40.15,47.51,5.69,40.15,42.31,522,550,13,50,8,1,2
Reliance Stadium,2005,ODI,91.06,34.93,51.94,5.46,34.93,38.36,489,537,14,53,7,1,2
Reliance Stadium,2007,ODI,75.57,27.0,55.89,4.53,27.0,35.73,297,393,11,31,7,1,2
Reliance Stadium,2009,ODI,96.67,36.25,52.07,5.8,36.25,37.5,580,600,16,59,11,1,2
Reliance Stadium,2010,ODI,84.36,45.3,44.15,5.06,45.3,53.7,453,537,10,41,6,1,2
Reliance Stadium,2018,ODI,84.11,29.55,51.97,5.05,29.55,35.13,916,1089,31,107,8,2,4
Reliance Stadium,2019,ODI,66.39,25.81,44.5,3.98,25.81,38.88,1110,1672,43,119,3,3,6
Riverside Ground,2004,ODI,67.77,15.69,50.98,4.07,15.69,23.15,204,301,13,26,0,1,2
Riverside Ground,2005,ODI,79.17,33.93,35.37,4.75,33.93,42.86,475,600,14,39,2,1,2
Riverside Ground,2005,Test,75.79,37.7,57.21,4.55,37.7,49.74,867,1144,23,118,4,1,3
Riverside Ground,2006,ODI,94.95,58.44,46.39,5.7,58.44,61.56,526,554,9,58,2,1,2
Riverside Ground,2007,Test,60.14,30.91,47.06,3.61,30.91,51.39,1020,1696,33,114,4,1,4
Riverside Ground,2008,ODI,89.77,33.33,42.8,5.39,33.33,37.13,500,557,15,37,11,1,2
Riverside Ground,2009,ODI,68.54,22.06,43.63,4.11,22.06,32.19,353,515,16,37,1,1,2
Riverside Ground,2009,Test,63.82,40.58,49.29,3.83,40.58,63.58,1055,1653,26,121,6,1,3
Riverside Ground,2010,ODI,106.5,34.93,46.18,6.39,34.93,32.8,524,492,15,50,7,1,2
Riverside Ground,2011,ODI,87.5,30.1,45.18,5.25,30.1,34.4,301,344,10,31,2,1,2
Riverside Ground,2012,ODI,68.31,36.45,42.89,4.1,36.45,53.36,401,587,11,40,2,1,2
Riverside Ground,2012,T20,92.23,19.0,41.58,5.53,19.0,20.6,380,412,20,38,1,2,4
Riverside Ground,2013,T20,119.21,22.75,46.89,7.15,22.75,19.08,546,458,24,43,14,2,4
Riverside Ground,2013,Test,51.28,26.55,51.79,3.08,26.55,51.78,1062,2071,40,136,1,1,4
Riverside Ground,2014,ODI,77.68,19.72,35.49,4.66,19.72,25.39,355,457,18,24,5,1,2
Riverside Ground,2015,ODI,105.56,29.69,46.74,6.33,29.69,28.12,475,450,16,45,7,1,2
Riverside Ground,2016,Test,58.79,38.47,46.27,3.53,38.47,65.43,1154,1963,30,126,5,1,4
Riverside Ground,2017,T20,139.66,17.42,56.19,8.38,17.42,12.47,331,237,19,27,13,1,2
