match_id,format,innings_no,team,bowler,legal_balls,overs_text,overs_decimal,maidens,runs_conceded,wickets,wides,no_balls,dot_balls,boundary_balls_conceded,economy,bowling_strike_rate,bowling_average
t20_2020-01-31_england_india_1183543,T20,1,India,RP Yadav,24,4.0,4.0,0,33,1,0,0,8,5,8.25,24.0,33.0
t20_2020-01-31_england_india_1183543,T20,1,India,DB Sharma,24,4.0,4.0,0,30,2,0,0,8,3,7.5,12.0,15.0
t20_2020-01-31_england_india_1183543,T20,1,India,H Kaur,18,3.0,3.0,0,23,0,0,0,5,3,7.67,,
t20_2020-01-31_england_india_1183543,T20,1,India,P Vastrakar,6,1.0,1.0,0,9,0,0,0,3,2,9.0,,
t20_2020-01-31_england_india_1183543,T20,2,England,S Ecclestone,24,4.0,4.0,0,24,1,0,0,11,3,6.0,24.0,24.0
t20_2020-01-31_england_india_1183543,T20,2,England,KH Brunt,21,3.3,3.5,0,33,2,1,1,7,4,9.43,10.5,16.5
t20_2020-01-31_england_india_1183543,T20,2,England,A Shrubsole,12,2.0,2.0,0,13,0,0,1,5,1,6.5,,
t20_2020-01-31_england_india_1183543,T20,2,England,NR Sciver,24,4.0,4.0,0,34,1,3,0,7,3,8.5,24.0,34.0
t20_2020-01-31_england_india_1183543,T20,2,England,S Glenn,18,3.0,3.0,0,26,0,1,0,8,5,8.67,,
t20_2020-01-31_england_india_1183543,T20,2,England,HC Knight,18,3.0,3.0,0,20,1,0,0,5,2,6.67,18.0,20.0
t20_2020-02-01_australia_england_1183544,T20,1,Australia,EA Perry,24,4.0,4.0,0,9,1,0,0,17,1,2.25,24.0,9.0
t20_2020-02-01_australia_england_1183544,T20,1,Australia,ML Schutt,24,4.0,4.0,0,40,1,0,0,8,6,10.0,24.0,40.0
t20_2020-02-01_australia_england_1183544,T20,1,Australia,A Sutherland,12,2.0,2.0,0,23,0,2,0,2,4,11.5,,
t20_2020-02-01_australia_england_1183544,T20,1,Australia,DM Kimmince,24,4.0,4.0,0,40,0,0,0,5,6,10.0,,
t20_2020-02-01_australia_england_1183544,T20,1,Australia,G Wareham,12,2.0,2.0,0,15,1,4,0,5,1,7.5,12.0,15.0
t20_2020-02-01_australia_england_1183544,T20,1,Australia,JL Jonassen,24,4.0,4.0,0,27,0,0,0,8,3,6.75,,
t20_2020-02-01_australia_england_1183544,T20,2,England,KH Brunt,24,4.0,4.0,0,47,0,0,0,6,9,11.75,,
t20_2020-02-01_australia_england_1183544,T20,2,England,FR Davies,18,3.0,3.0,0,23,1,1,0,9,3,7.67,18.0,23.0
t20_2020-02-01_australia_england_1183544,T20,2,England,NR Sciver,24,4.0,4.0,0,23,3,0,0,13,3,5.75,8.0,7.67
t20_2020-02-01_australia_england_1183544,T20,2,England,S Ecclestone,24,4.0,4.0,0,26,1,0,0,9,3,6.5,24.0,26.0
t20_2020-02-01_australia_england_1183544,T20,2,England,S Glenn,24,4.0,4.0,0,28,3,0,0,10,4,7.0,8.0,9.33
t20_2020-02-01_australia_england_1183544,T20,2,England,HC Knight,6,1.0,1.0,0,8,0,0,0,1,1,8.0,,
t20_2020-02-01_australia_england_1183544,T20,3,England,S Ecclestone,6,1.0,1.0,0,7,0,0,0,2,1,7.0,,
t20_2020-02-01_australia_england_1183544,T20,4,Australia,EA Perry,4,0.4,0.667,0,10,0,0,0,0,2,15.0,,
t20_2020-02-02_australia_india_1183545,T20,1,Australia,ML Schutt,24,4.0,4.0,0,26,1,0,0,12,4,6.5,24.0,26.0
t20_2020-02-02_australia_india_1183545,T20,1,Australia,EA Perry,24,4.0,4.0,0,13,4,0,0,18,2,3.25,6.0,3.25
t20_2020-02-02_australia_india_1183545,T20,1,Australia,TJ Vlaeminck,24,4.0,4.0,1,13,3,1,0,16,1,3.25,8.0,4.33
t20_2020-02-02_australia_india_1183545,T20,1,Australia,A Sutherland,6,1.0,1.0,0,6,0,0,0,3,1,6.0,,
t20_2020-02-02_australia_india_1183545,T20,1,Australia,JL Jonassen,24,4.0,4.0,0,19,1,0,0,12,1,4.75,24.0,19.0
t20_2020-02-02_australia_india_1183545,T20,1,Australia,NJ Carey,12,2.0,2.0,0,14,0,0,0,4,2,7.0,,
t20_2020-02-02_australia_india_1183545,T20,1,Australia,G Wareham,6,1.0,1.0,0,12,0,0,0,1,2,12.0,,
t20_2020-02-02_australia_india_1183545,T20,2,India,DB Sharma,24,4.0,4.0,0,18,1,0,0,14,2,4.5,24.0,18.0
t20_2020-02-02_australia_india_1183545,T20,2,India,S Pandey,23,3.5,3.833,0,27,1,1,0,14,5,7.04,23.0,27.0
t20_2020-02-02_australia_india_1183545,T20,2,India,RS Gayakwad,24,4.0,4.0,0,18,2,0,0,11,1,4.5,12.0,9.0
t20_2020-02-02_australia_india_1183545,T20,2,India,RP Yadav,24,4.0,4.0,0,23,1,0,0,13,4,5.75,24.0,23.0
t20_2020-02-02_australia_india_1183545,T20,2,India,A Reddy,16,2.4,2.667,0,17,1,0,0,8,3,6.38,16.0,17.0
t20_2020-02-02_australia_india_1183545,T20,2,India,H Kaur,2,0.2,0.333,0,1,0,0,0,1,0,3.0,,
t20_2020-02-07_england_india_1183546,T20,1,England,NR Sciver,12,2.0,2.0,0,11,0,0,0,7,2,5.5,,
t20_2020-02-07_england_india_1183546,T20,1,England,S Ecclestone,18,3.0,3.0,0,21,1,0,0,8,3,7.0,18.0,21.0
t20_2020-02-07_england_india_1183546,T20,1,England,KH Brunt,24,4.0,4.0,0,23,2,0,0,10,3,5.75,12.0,11.5
t20_2020-02-07_england_india_1183546,T20,1,England,A Shrubsole,24,4.0,4.0,0,31,3,5,0,9,3,7.75,8.0,10.33
t20_2020-02-07_england_india_1183546,T20,1,England,FR Davies,24,4.0,4.0,0,25,0,0,0,9,3,6.25,,
t20_2020-02-07_england_india_1183546,T20,1,England,HC Knight,18,3.0,3.0,0,10,0,0,0,9,0,3.33,,
t20_2020-02-07_england_india_1183546,T20,2,India,RS Gayakwad,24,4.0,4.0,0,23,3,0,0,11,2,5.75,8.0,7.67
t20_2020-02-07_england_india_1183546,T20,2,India,S Pandey,24,4.0,4.0,0,21,0,0,0,12,3,5.25,,
t20_2020-02-07_england_india_1183546,T20,2,India,DB Sharma,24,4.0,4.0,0,33,0,5,0,7,3,8.25,,
t20_2020-02-07_england_india_1183546,T20,2,India,RP Yadav,23,3.5,3.833,0,24,1,0,0,9,3,6.26,23.0,24.0
t20_2020-02-07_england_india_1183546,T20,2,India,A Reddy,6,1.0,1.0,0,6,0,1,0,1,0,6.0,,
t20_2020-02-07_england_india_1183546,T20,2,India,H Kaur,12,2.0,2.0,0,15,0,0,0,0,1,7.5,,
t20_2020-02-08_australia_india_1183547,T20,1,India,DB Sharma,24,4.0,4.0,1,27,2,0,0,9,3,6.75,12.0,13.5
t20_2020-02-08_australia_india_1183547,T20,1,India,S Pandey,24,4.0,4.0,0,36,0,0,0,9,6,9.0,,
t20_2020-02-08_australia_india_1183547,T20,1,India,RS Gayakwad,24,4.0,4.0,0,34,1,1,0,11,5,8.5,24.0,34.0
t20_2020-02-08_australia_india_1183547,T20,1,India,RP Yadav,24,4.0,4.0,0,34,1,0,0,7,5,8.5,24.0,34.0
t20_2020-02-08_australia_india_1183547,T20,1,India,A Reddy,12,2.0,2.0,0,21,0,0,0,3,3,10.5,,
t20_2020-02-08_australia_india_1183547,T20,1,India,H Deol,12,2.0,2.0,0,21,1,0,1,5,3,10.5,12.0,21.0
t20_2020-02-08_australia_india_1183547,T20,2,Australia,JL Jonassen,6,1.0,1.0,0,11,0,0,0,1,2,11.0,,
t20_2020-02-08_australia_india_1183547,T20,2,Australia,EA Perry,24,4.0,4.0,0,33,1,2,1,9,5,8.25,24.0,33.0
t20_2020-02-08_australia_india_1183547,T20,2,Australia,ML Schutt,24,4.0,4.0,0,26,1,1,0,8,3,6.5,24.0,26.0
t20_2020-02-08_australia_india_1183547,T20,2,Australia,S Molineux,6,1.0,1.0,0,14,0,0,0,1,3,14.0,,
t20_2020-02-08_australia_india_1183547,T20,2,Australia,DM Kimmince,24,4.0,4.0,0,37,0,1,0,4,4,9.25,,
t20_2020-02-08_australia_india_1183547,T20,2,Australia,A Gardner,16,2.4,2.667,0,22,0,0,0,4,3,8.25,,
t20_2020-02-08_australia_india_1183547,T20,2,Australia,NJ Carey,18,3.0,3.0,0,27,1,0,0,2,4,9.0,18.0,27.0
t20_2020-02-09_australia_england_1183548,T20,1,England,KH Brunt,24,4.0,4.0,0,24,1,1,0,10,3,6.0,24.0,24.0
t20_2020-02-09_australia_england_1183548,T20,1,England,NR Sciver,24,4.0,4.0,0,22,1,0,0,7,1,5.5,24.0,22.0
t20_2020-02-09_australia_england_1183548,T20,1,England,S Ecclestone,24,4.0,4.0,0,19,2,0,0,12,2,4.75,12.0,9.5
t20_2020-02-09_australia_england_1183548,T20,1,England,A Shrubsole,18,3.0,3.0,0,35,0,3,0,5,5,11.67,,
t20_2020-02-09_australia_england_1183548,T20,1,England,S Glenn,24,4.0,4.0,0,18,2,2,0,10,0,4.5,12.0,9.0
t20_2020-02-09_australia_england_1183548,T20,1,England,HC Knight,6,1.0,1.0,0,14,0,0,0,1,3,14.0,,
t20_2020-02-09_australia_england_1183548,T20,2,Australia,ML Schutt,24,4.0,4.0,0,19,1,0,1,11,2,4.75,24.0,19.0
t20_2020-02-09_australia_england_1183548,T20,2,Australia,EA Perry,12,2.0,2.0,0,17,0,0,0,5,3,8.5,,
t20_2020-02-09_australia_england_1183548,T20,2,Australia,TJ Vlaeminck,24,4.0,4.0,0,18,2,2,1,15,2,4.5,12.0,9.0
t20_2020-02-09_australia_england_1183548,T20,2,Australia,NJ Carey,12,2.0,2.0,0,16,0,0,0,2,2,8.0,,
t20_2020-02-09_australia_england_1183548,T20,2,Australia,S Molineux,24,4.0,4.0,0,19,3,1,0,12,2,4.75,8.0,6.33
t20_2020-02-09_australia_england_1183548,T20,2,Australia,JL Jonassen,24,4.0,4.0,0,21,1,1,0,10,1,5.25,24.0,21.0
t20_2020-02-12_australia_india_1183549,T20,1,India,DB Sharma,24,4.0,4.0,0,30,2,0,0,14,6,7.5,12.0,15.0
t20_2020-02-12_australia_india_1183549,T20,1,India,S Pandey,24,4.0,4.0,0,27,0,0,0,13,5,6.75,,
t20_2020-02-12_australia_india_1183549,T20,1,India,RP Yadav,24,4.0,4.0,0,35,1,1,0,5,4,8.75,24.0,35.0
t20_2020-02-12_australia_india_1183549,T20,1,India,RS Gayakwad,24,4.0,4.0,0,32,2,0,0,10,5,8.0,12.0,16.0
t20_2020-02-12_australia_india_1183549,T20,1,India,A Reddy,24,4.0,4.0,0,31,1,1,0,6,2,7.75,24.0,31.0
t20_2020-02-12_australia_india_1183549,T20,2,Australia,EA Perry,18,3.0,3.0,0,19,1,0,0,10,3,6.33,18.0,19.0
t20_2020-02-12_australia_india_1183549,T20,2,Australia,TJ Vlaeminck,24,4.0,4.0,0,32,2,1,0,11,6,8.0,12.0,16.0
t20_2020-02-12_australia_india_1183549,T20,2,Australia,ML Schutt,24,4.0,4.0,0,28,1,1,0,10,4,7.0,24.0,28.0
t20_2020-02-12_australia_india_1183549,T20,2,Australia,A Gardner,12,2.0,2.0,0,19,0,5,0,4,2,9.5,,
t20_2020-02-12_australia_india_1183549,T20,2,Australia,NJ Carey,6,1.0,1.0,0,13,0,0,0,0,2,13.0,,
t20_2020-02-12_australia_india_1183549,T20,2,Australia,JL Jonassen,24,4.0,4.0,0,12,5,0,0,12,0,3.0,4.8,2.4
t20_2020-02-12_australia_india_1183549,T20,2,Australia,A Sutherland,12,2.0,2.0,0,21,1,0,0,3,4,10.5,12.0,21.0
t20_2019-05-18_united_states_of_america_canada_1183856,T20,1,Canada,Mahewish Khan,24,4.0,4.0,0,11,2,1,0,16,0,2.75,12.0,5.5
t20_2019-05-18_united_states_of_america_canada_1183856,T20,1,Canada,A Perera,24,4.0,4.0,0,22,1,2,0,13,2,5.5,24.0,22.0
t20_2019-05-18_united_states_of_america_canada_1183856,T20,1,Canada,Saniyah Zia,12,2.0,2.0,0,15,1,3,0,6,2,7.5,12.0,15.0
t20_2019-05-18_united_states_of_america_canada_1183856,T20,1,Canada,Hiba Shamshad,12,2.0,2.0,0,9,0,1,0,7,1,4.5,,
t20_2019-05-18_united_states_of_america_canada_1183856,T20,1,Canada,KN Mirchandani,24,4.0,4.0,0,28,0,3,0,9,2,7.0,,
t20_2019-05-18_united_states_of_america_canada_1183856,T20,1,Canada,Hala Azmat,24,4.0,4.0,0,28,0,1,0,7,3,7.0,,
t20_2019-05-18_united_states_of_america_canada_1183856,T20,2,United States of America,L Ramjit,18,3.0,3.0,0,14,0,2,0,10,1,4.67,,
t20_2019-05-18_united_states_of_america_canada_1183856,T20,2,United States of America,C Beckford,18,3.0,3.0,2,1,2,0,0,17,0,0.33,9.0,0.5
t20_2019-05-18_united_states_of_america_canada_1183856,T20,2,United States of America,S Farooq,6,1.0,1.0,0,6,0,0,1,1,0,6.0,,
t20_2019-05-18_united_states_of_america_canada_1183856,T20,2,United States of America,OT Wallerson,20,3.2,3.333,1,13,0,3,0,14,1,3.9,,
t20_2019-05-18_united_states_of_america_canada_1183856,T20,2,United States of America,S Ramautar,24,4.0,4.0,0,22,0,0,0,10,2,5.5,,
t20_2019-05-18_united_states_of_america_canada_1183856,T20,2,United States of America,U Iftikhar,24,4.0,4.0,0,19,4,1,1,16,2,4.75,6.0,4.75
t20_2019-05-19_united_states_of_america_canada_1183857,T20,1,Canada,Mahewish Khan,18,3.0,3.0,0,20,1,0,0,10,3,6.67,18.0,20.0
t20_2019-05-19_united_states_of_america_canada_1183857,T20,1,Canada,A Perera,24,4.0,4.0,0,31,1,0,0,9,5,7.75,24.0,31.0
t20_2019-05-19_united_states_of_america_canada_1183857,T20,1,Canada,Saniyah Zia,24,4.0,4.0,0,22,3,2,0,14,3,5.5,8.0,7.33
t20_2019-05-19_united_states_of_america_canada_1183857,T20,1,Canada,Hiba Shamshad,24,4.0,4.0,0,15,1,0,0,12,1,3.75,24.0,15.0
t20_2019-05-19_united_states_of_america_canada_1183857,T20,1,Canada,KN Mirchandani,24,4.0,4.0,0,18,0,1,0,10,0,4.5,,
t20_2019-05-19_united_states_of_america_canada_1183857,T20,1,Canada,Hala Azmat,6,1.0,1.0,0,10,0,1,0,3,1,10.0,,
t20_2019-05-19_united_states_of_america_canada_1183857,T20,2,United States of America,S Farooq,12,2.0,2.0,0,7,0,1,0,10,1,3.5,,
t20_2019-05-19_united_states_of_america_canada_1183857,T20,2,United States of America,C Beckford,24,4.0,4.0,0,17,0,1,1,15,1,4.25,,
t20_2019-05-19_united_states_of_america_canada_1183857,T20,2,United States of America,OT Wallerson,18,3.0,3.0,0,20,1,0,0,7,2,6.67,18.0,20.0
t20_2019-05-19_united_states_of_america_canada_1183857,T20,2,United States of America,L Ramjit,24,4.0,4.0,0,11,3,5,0,18,0,2.75,8.0,3.67
t20_2019-05-19_united_states_of_america_canada_1183857,T20,2,United States of America,G Kodali,18,3.0,3.0,0,9,1,3,1,14,0,3.0,18.0,9.0
t20_2019-05-19_united_states_of_america_canada_1183857,T20,2,United States of America,U Iftikhar,24,4.0,4.0,0,17,0,1,0,10,0,4.25,,
t20_2019-05-20_ghana_namibia_1184258,T20,1,Namibia,Z Groenewald,24,4.0,4.0,1,20,3,0,0,15,3,5.0,8.0,6.67
t20_2019-05-20_ghana_namibia_1184258,T20,1,Namibia,JJ Smit,24,4.0,4.0,0,21,0,0,0,7,1,5.25,,
t20_2019-05-20_ghana_namibia_1184258,T20,1,Namibia,C Viljoen,6,1.0,1.0,0,5,0,0,0,4,1,5.0,,
t20_2019-05-20_ghana_namibia_1184258,T20,1,Namibia,JN Frylinck,24,4.0,4.0,0,21,2,2,0,11,1,5.25,12.0,10.5
t20_2019-05-20_ghana_namibia_1184258,T20,1,Namibia,BM Scholtz,24,4.0,4.0,0,11,1,0,0,13,0,2.75,24.0,11.0
t20_2019-05-20_ghana_namibia_1184258,T20,1,Namibia,T Lungameni,18,3.0,3.0,0,12,1,3,0,12,1,4.0,18.0,12.0
t20_2019-05-20_ghana_namibia_1184258,T20,2,Ghana,DNA Ankrah,12,2.0,2.0,1,7,0,0,0,9,1,3.5,,
t20_2019-05-20_ghana_namibia_1184258,T20,2,Ghana,DK Anefie,12,2.0,2.0,0,17,0,0,0,5,3,8.5,,
t20_2019-05-20_ghana_namibia_1184258,T20,2,Ghana,V Ateak,18,3.0,3.0,0,27,1,0,0,8,4,9.0,18.0,27.0
t20_2019-05-20_ghana_namibia_1184258,T20,2,Ghana,IKO Aboagye,12,2.0,2.0,0,16,0,0,0,4,2,8.0,,
t20_2019-05-20_ghana_namibia_1184258,T20,2,Ghana,M Aboagye,6,1.0,1.0,0,17,0,0,0,2,3,17.0,,
t20_2019-05-20_ghana_namibia_1184258,T20,2,Ghana,KS Bagabena,5,0.5,0.833,0,8,0,0,0,0,1,9.6,,
t20_2019-05-20_uganda_botswana_1184260,T20,1,Botswana,A Rangaswamy,18,3.0,3.0,0,24,2,5,0,9,2,8.0,9.0,12.0
t20_2019-05-20_uganda_botswana_1184260,T20,1,Botswana,M Mooketsi,18,3.0,3.0,0,19,1,1,0,10,3,6.33,18.0,19.0
t20_2019-05-20_uganda_botswana_1184260,T20,1,Botswana,JWN Moses,24,4.0,4.0,0,27,0,0,0,9,3,6.75,,
t20_2019-05-20_uganda_botswana_1184260,T20,1,Botswana,N Master,24,4.0,4.0,0,30,1,1,0,6,2,7.5,24.0,30.0
t20_2019-05-20_uganda_botswana_1184260,T20,1,Botswana,K Modise,18,3.0,3.0,0,18,3,0,0,8,2,6.0,6.0,6.0
t20_2019-05-20_uganda_botswana_1184260,T20,1,Botswana,R Nehonde,18,3.0,3.0,0,22,0,1,0,4,1,7.33,,
t20_2019-05-20_uganda_botswana_1184260,T20,2,Uganda,C Waiswa,18,3.0,3.0,0,20,2,0,0,10,3,6.67,9.0,10.0
t20_2019-05-20_uganda_botswana_1184260,T20,2,Uganda,F Nsubuga,24,4.0,4.0,0,19,2,1,0,14,2,4.75,12.0,9.5
t20_2019-05-20_uganda_botswana_1184260,T20,2,Uganda,E Isaneez,24,4.0,4.0,0,16,1,0,0,14,2,4.0,24.0,16.0
t20_2019-05-20_uganda_botswana_1184260,T20,2,Uganda,H Ssenyondo,24,4.0,4.0,0,18,0,5,0,15,1,4.5,,
t20_2019-05-20_uganda_botswana_1184260,T20,2,Uganda,D Muhumuza,12,2.0,2.0,0,15,1,0,0,5,2,7.5,12.0,15.0
t20_2019-05-20_uganda_botswana_1184260,T20,2,Uganda,DM Nakrani,6,1.0,1.0,0,1,1,0,0,5,0,1.0,6.0,1.0
t20_2019-05-21_ghana_kenya_1184261,T20,1,Ghana,DNA Ankrah,24,4.0,4.0,0,24,1,2,0,11,3,6.0,24.0,24.0
t20_2019-05-21_ghana_kenya_1184261,T20,1,Ghana,G Bakiweyem,24,4.0,4.0,0,33,1,1,0,14,5,8.25,24.0,33.0
t20_2019-05-21_ghana_kenya_1184261,T20,1,Ghana,DK Anefie,18,3.0,3.0,0,15,0,0,0,6,1,5.0,,
t20_2019-05-21_ghana_kenya_1184261,T20,1,Ghana,V Ateak,24,4.0,4.0,0,31,0,0,0,6,2,7.75,,
t20_2019-05-21_ghana_kenya_1184261,T20,1,Ghana,IKO Aboagye,24,4.0,4.0,0,26,3,0,0,7,3,6.5,8.0,8.67
t20_2019-05-21_ghana_kenya_1184261,T20,1,Ghana,KS Bagabena,6,1.0,1.0,0,9,0,0,0,0,1,9.0,,
t20_2019-05-21_ghana_kenya_1184261,T20,2,Kenya,SO Ngoche,24,4.0,4.0,0,20,2,0,0,12,1,5.0,12.0,10.0
t20_2019-05-21_ghana_kenya_1184261,T20,2,Kenya,E Otieno,15,2.3,2.5,1,14,1,1,0,9,2,5.6,15.0,14.0
t20_2019-05-21_ghana_kenya_1184261,T20,2,Kenya,LN Oluoch,12,2.0,2.0,0,6,2,0,0,9,1,3.0,6.0,3.0
t20_2019-05-21_ghana_kenya_1184261,T20,2,Kenya,E Ochieng,12,2.0,2.0,0,12,0,0,0,4,1,6.0,,
t20_2019-05-21_ghana_kenya_1184261,T20,2,Kenya,NM Odhiambo,24,4.0,4.0,0,21,0,1,0,10,1,5.25,,
t20_2019-05-21_ghana_kenya_1184261,T20,2,Kenya,P Kerai,18,3.0,3.0,0,15,3,0,0,9,1,5.0,6.0,5.0
t20_2019-05-21_uganda_namibia_1184262,T20,1,Uganda,E Isaneez,24,4.0,4.0,0,30,0,0,1,11,5,7.5,,
t20_2019-05-21_uganda_namibia_1184262,T20,1,Uganda,C Waiswa,24,4.0,4.0,0,45,2,1,0,7,6,11.25,12.0,22.5
t20_2019-05-21_uganda_namibia_1184262,T20,1,Uganda,H Ssenyondo,12,2.0,2.0,0,16,0,0,0,6,3,8.0,,
t20_2019-05-21_uganda_namibia_1184262,T20,1,Uganda,DM Nakrani,24,4.0,4.0,0,29,2,0,0,8,4,7.25,12.0,14.5
t20_2019-05-21_uganda_namibia_1184262,T20,1,Uganda,F Nsubuga,12,2.0,2.0,0,15,0,0,0,6,3,7.5,,
t20_2019-05-21_uganda_namibia_1184262,T20,1,Uganda,D Muhumuza,6,1.0,1.0,0,11,0,1,0,1,1,11.0,,
t20_2019-05-21_uganda_namibia_1184262,T20,1,Uganda,Riazat Ali Shah,18,3.0,3.0,0,20,1,0,0,6,2,6.67,18.0,20.0
t20_2019-05-21_uganda_namibia_1184262,T20,2,Namibia,Z Groenewald,18,3.0,3.0,0,19,0,1,0,6,2,6.33,,
t20_2019-05-21_uganda_namibia_1184262,T20,2,Namibia,JN Frylinck,18,3.0,3.0,0,27,1,3,0,8,3,9.0,18.0,27.0
t20_2019-05-21_uganda_namibia_1184262,T20,2,Namibia,C Viljoen,24,4.0,4.0,0,15,4,1,0,11,0,3.75,6.0,3.75
t20_2019-05-21_uganda_namibia_1184262,T20,2,Namibia,T Lungameni,18,3.0,3.0,1,14,0,0,0,8,1,4.67,,
t20_2019-05-21_uganda_namibia_1184262,T20,2,Namibia,BM Scholtz,18,3.0,3.0,0,28,2,0,0,6,3,9.33,9.0,14.0
t20_2019-05-21_uganda_namibia_1184262,T20,2,Namibia,MG Erasmus,24,4.0,4.0,0,17,1,0,0,11,1,4.25,24.0,17.0
t20_2019-05-21_botswana_nigeria_1184263,T20,1,Botswana,JWN Moses,24,4.0,4.0,0,19,0,2,0,12,2,4.75,,
t20_2019-05-21_botswana_nigeria_1184263,T20,1,Botswana,M Mooketsi,24,4.0,4.0,0,22,1,0,0,12,3,5.5,24.0,22.0
t20_2019-05-21_botswana_nigeria_1184263,T20,1,Botswana,A Rangaswamy,23,3.5,3.833,1,21,4,1,0,13,3,5.48,5.75,5.25
t20_2019-05-21_botswana_nigeria_1184263,T20,1,Botswana,K Modise,12,2.0,2.0,0,23,0,0,0,5,3,11.5,,
t20_2019-05-21_botswana_nigeria_1184263,T20,1,Botswana,T Tshose,12,2.0,2.0,0,12,0,2,0,6,1,6.0,,
t20_2019-05-21_botswana_nigeria_1184263,T20,1,Botswana,D Maisuria,24,4.0,4.0,0,17,3,0,0,9,0,4.25,8.0,5.67
t20_2019-05-21_botswana_nigeria_1184263,T20,2,Nigeria,IO Okpe,24,4.0,4.0,0,17,2,0,0,14,2,4.25,12.0,8.5
t20_2019-05-21_botswana_nigeria_1184263,T20,2,Nigeria,Mohameed Taiwo,24,4.0,4.0,0,16,1,0,0,13,1,4.0,24.0,16.0
t20_2019-05-21_botswana_nigeria_1184263,T20,2,Nigeria,VD Adewoye,12,2.0,2.0,0,17,1,1,0,5,3,8.5,12.0,17.0
t20_2019-05-21_botswana_nigeria_1184263,T20,2,Nigeria,CM Akachukwu,12,2.0,2.0,0,11,1,2,0,6,1,5.5,12.0,11.0
t20_2019-05-21_botswana_nigeria_1184263,T20,2,Nigeria,AM Oyede,24,4.0,4.0,0,22,0,0,0,8,1,5.5,,
t20_2019-05-21_botswana_nigeria_1184263,T20,2,Nigeria,I Danladi,24,4.0,4.0,0,23,2,0,0,11,3,5.75,12.0,11.5
t20_2019-05-23_uganda_ghana_1184266,T20,1,Uganda,E Isaneez,8,1.2,1.333,0,7,0,0,1,6,1,5.25,,
t20_2019-05-23_uganda_ghana_1184266,T20,1,Uganda,C Waiswa,18,3.0,3.0,0,12,0,0,0,10,1,4.0,,
t20_2019-05-23_uganda_ghana_1184266,T20,1,Uganda,Riazat Ali Shah,10,1.4,1.667,0,15,0,0,0,3,2,9.0,,
t20_2019-05-23_uganda_ghana_1184266,T20,1,Uganda,H Ssenyondo,24,4.0,4.0,0,14,3,0,0,15,0,3.5,8.0,4.67
t20_2019-05-23_uganda_ghana_1184266,T20,1,Uganda,DM Nakrani,18,3.0,3.0,0,27,0,0,0,4,3,9.0,,
t20_2019-05-23_uganda_ghana_1184266,T20,1,Uganda,B Masaba,24,4.0,4.0,0,14,2,0,0,14,1,3.5,12.0,7.0
t20_2019-05-23_uganda_ghana_1184266,T20,1,Uganda,RG Mukasa,18,3.0,3.0,0,22,0,0,0,6,2,7.33,,
t20_2019-05-23_uganda_ghana_1184266,T20,2,Ghana,DNA Ankrah,18,3.0,3.0,0,33,0,1,0,6,5,11.0,,
t20_2019-05-23_uganda_ghana_1184266,T20,2,Ghana,G Bakiweyem,12,2.0,2.0,0,14,0,0,0,4,2,7.0,,
t20_2019-05-23_uganda_ghana_1184266,T20,2,Ghana,IKO Aboagye,24,4.0,4.0,0,21,1,0,0,12,2,5.25,24.0,21.0
t20_2019-05-23_uganda_ghana_1184266,T20,2,Ghana,DK Anefie,24,4.0,4.0,0,25,0,0,0,10,3,6.25,,
t20_2019-05-23_uganda_ghana_1184266,T20,2,Ghana,KS Bagabena,6,1.0,1.0,0,16,0,0,0,1,3,16.0,,
t20_2019-05-23_uganda_ghana_1184266,T20,2,Ghana,JK Vifah,7,1.1,1.167,0,8,0,0,0,3,1,6.86,,
t20_2019-05-22_ghana_nigeria_1184900,T20,1,Ghana,G Bakiweyem,24,4.0,4.0,0,15,2,2,0,17,2,3.75,12.0,7.5
t20_2019-05-22_ghana_nigeria_1184900,T20,1,Ghana,DNA Ankrah,18,3.0,3.0,0,21,1,3,1,10,2,7.0,18.0,21.0
t20_2019-05-22_ghana_nigeria_1184900,T20,1,Ghana,DK Anefie,18,3.0,3.0,0,15,0,1,0,9,1,5.0,,
t20_2019-05-22_ghana_nigeria_1184900,T20,1,Ghana,IKO Aboagye,24,4.0,4.0,0,20,2,0,0,11,1,5.0,12.0,10.0
t20_2019-05-22_ghana_nigeria_1184900,T20,1,Ghana,KS Bagabena,12,2.0,2.0,0,23,0,0,0,3,3,11.5,,
t20_2019-05-22_ghana_nigeria_1184900,T20,1,Ghana,V Ateak,24,4.0,4.0,0,36,2,1,0,6,4,9.0,12.0,18.0
t20_2019-05-22_ghana_nigeria_1184900,T20,2,Nigeria,IO Okpe,18,3.0,3.0,1,15,0,1,0,10,1,5.0,,
t20_2019-05-22_ghana_nigeria_1184900,T20,2,Nigeria,Mohameed Taiwo,24,4.0,4.0,0,25,1,1,0,12,3,6.25,24.0,25.0
t20_2019-05-22_ghana_nigeria_1184900,T20,2,Nigeria,VD Adewoye,24,4.0,4.0,1,18,4,0,0,14,3,4.5,6.0,4.5
t20_2019-05-22_ghana_nigeria_1184900,T20,2,Nigeria,I Danladi,18,3.0,3.0,0,10,2,0,0,9,0,3.33,9.0,5.0
t20_2019-05-22_ghana_nigeria_1184900,T20,2,Nigeria,CM Akachukwu,18,3.0,3.0,0,20,1,0,0,5,1,6.67,18.0,20.0
t20_2019-05-22_ghana_nigeria_1184900,T20,2,Nigeria,SA Okpe,12,2.0,2.0,0,8,0,3,0,6,0,4.0,,
